,lat_topleft,lon_topleft, similarity
east-africa_105_1,-3.4911612299874464,29.270251903874723,0.76768912
east-africa_105_2,-3.4911612299874464,29.270251903874723,0.76768912
east-africa_106_0,-3.313549695471715,29.811025713805627,0.60064336
east-africa_106_1,-3.313549695471715,29.811025713805627,0.60064336
east-africa_106_2,-3.313549695471715,29.811025713805627,0.60064336
east-africa_107_0,-3.490256951958845,30.41001715377054,0.942868
east-africa_107_1,-3.490256951958845,30.41001715377054,0.942868
east-africa_107_2,-3.490256951958845,30.41001715377054,0.942868
east-africa_108_0,-3.226007943701989,31.41815599652943,0.96695328
east-africa_108_1,-3.226007943701989,31.41815599652943,0.96695328
east-africa_108_2,-3.226007943701989,31.41815599652943,0.96695328
east-africa_109_0,-3.338289893155697,31.802662920764096,0.95615392
east-africa_109_1,-3.338289893155697,31.802662920764096,0.95615392
east-africa_109_2,-3.338289893155697,31.802662920764096,0.95615392
east-africa_110_0,-4.011400982149134,31.88951543314684,0.97745392
east-africa_110_1,-4.011400982149134,31.88951543314684,0.97745392
east-africa_110_2,-4.011400982149134,31.88951543314684,0.97745392
east-africa_111_0,-3.73291971533781,32.491582312055385,0.96145664
east-africa_111_1,-3.73291971533781,32.491582312055385,0.96145664
east-africa_111_2,-3.73291971533781,32.491582312055385,0.96145664
east-africa_112_0,-3.7804949933512826,33.03202396288272,0.87094064
east-africa_112_1,-3.7804949933512826,33.03202396288272,0.87094064
east-africa_112_2,-3.7804949933512826,33.03202396288272,0.87094064
east-africa_113_0,-3.541156681197296,33.31483724419095,0.75468112
east-africa_113_1,-3.541156681197296,33.31483724419095,0.75468112
east-africa_113_2,-3.541156681197296,33.31483724419095,0.75468112
east-africa_114_0,-4.091062845306693,33.10444040619051,0.7099536
east-africa_114_1,-4.091062845306693,33.10444040619051,0.7099536
east-africa_114_2,-4.091062845306693,33.10444040619051,0.7099536
east-africa_115_0,-4.206828115258163,32.335638512848774,0.94538304
east-africa_115_1,-4.206828115258163,32.335638512848774,0.94538304
east-africa_115_2,-4.206828115258163,32.335638512848774,0.94538304
east-africa_116_0,-4.47072019345991,32.03090281417196,0.95699344
east-africa_116_1,-4.47072019345991,32.03090281417196,0.95699344
east-africa_116_2,-4.47072019345991,32.03090281417196,0.95699344
east-africa_117_0,-4.954950302823423,31.961970354700554,0.95785776
east-africa_117_1,-4.954950302823423,31.961970354700554,0.95785776
east-africa_117_2,-4.954950302823423,31.961970354700554,0.95785776
east-africa_118_0,-4.987297925068484,30.91762770688005,0.96166304
east-africa_118_1,-4.987297925068484,30.91762770688005,0.96166304
east-africa_118_2,-4.987297925068484,30.91762770688005,0.96166304
east-africa_119_0,-4.810334203637469,31.534144006303983,0.94087712
east-africa_119_1,-4.810334203637469,31.534144006303983,0.94087712
east-africa_119_2,-4.810334203637469,31.534144006303983,0.94087712
east-africa_120_0,-5.3052266117160105,31.41793381337466,0.95591056
east-africa_120_1,-5.3052266117160105,31.41793381337466,0.95591056
east-africa_120_2,-5.3052266117160105,31.41793381337466,0.95591056
east-africa_121_0,-5.543467613115583,31.171381557587047,0.9711952
east-africa_121_1,-5.543467613115583,31.171381557587047,0.9711952
east-africa_121_2,-5.543467613115583,31.171381557587047,0.9711952
east-africa_122_0,-4.163469247152786,33.7753460573327,0.7153696
east-africa_122_1,-4.163469247152786,33.7753460573327,0.7153696
east-africa_122_2,-4.163469247152786,33.7753460573327,0.7153696
east-africa_123_0,-3.686136259354254,33.793450146426146,0.70468032
east-africa_123_1,-3.686136259354254,33.793450146426146,0.70468032
east-africa_123_2,-3.686136259354254,33.793450146426146,0.70468032
east-africa_124_0,-3.070373978904585,33.655792047730515,0.79820064
east-africa_124_1,-3.070373978904585,33.655792047730515,0.79820064
east-africa_124_2,-3.070373978904585,33.655792047730515,0.79820064
east-africa_125_0,-3.436495693851348,34.35209460434661,0.69832064
east-africa_125_1,-3.436495693851348,34.35209460434661,0.69832064
east-africa_125_2,-3.436495693851348,34.35209460434661,0.69832064
east-africa_126_0,-3.25531247740058,33.80090639043909,0.7337096
east-africa_126_1,-3.25531247740058,33.80090639043909,0.7337096
east-africa_126_2,-3.25531247740058,33.80090639043909,0.7337096
east-africa_127_0,-3.298591017802744,32.836114745657035,0.96409648
east-africa_127_1,-3.298591017802744,32.836114745657035,0.96409648
east-africa_127_2,-3.298591017802744,32.836114745657035,0.96409648
east-africa_128_0,-3.595993497338643,29.745699721780547,0.62352784
east-africa_128_1,-3.595993497338643,29.745699721780547,0.62352784
east-africa_128_2,-3.595993497338643,29.745699721780547,0.62352784
east-africa_129_0,-3.11006457709446,30.627645959137844,0.96074688
east-africa_129_1,-3.11006457709446,30.627645959137844,0.96074688
east-africa_129_2,-3.11006457709446,30.627645959137844,0.96074688
east-africa_130_0,-4.99087854201677,30.268575622413007,0.94975008
east-africa_130_1,-4.99087854201677,30.268575622413007,0.94975008
east-africa_130_2,-4.99087854201677,30.268575622413007,0.94975008
east-africa_131_0,-5.782811837506467,29.839766476964463,0.739308
east-africa_131_1,-5.782811837506467,29.839766476964463,0.739308
east-africa_131_2,-5.782811837506467,29.839766476964463,0.739308
east-africa_132_0,-5.871977020955831,32.20117927232991,0.98298896
east-africa_132_1,-5.871977020955831,32.20117927232991,0.98298896
east-africa_132_2,-5.871977020955831,32.20117927232991,0.98298896
east-africa_133_0,-4.047516934510676,31.138926294483905,0.9894912
east-africa_133_1,-4.047516934510676,31.138926294483905,0.9894912
east-africa_133_2,-4.047516934510676,31.138926294483905,0.9894912
east-africa_134_0,-2.421989658630056,32.83260368665445,0.9463416
east-africa_134_1,-2.421989658630056,32.83260368665445,0.9463416
east-africa_134_2,-2.421989658630056,32.83260368665445,0.9463416
east-africa_135_0,-2.0450162941892747,33.7429532775151,0.88161008
east-africa_135_1,-2.0450162941892747,33.7429532775151,0.88161008
east-africa_135_2,-2.0450162941892747,33.7429532775151,0.88161008
east-africa_136_0,-2.0270968769670024,34.57705776955703,0.94766656
east-africa_136_1,-2.0270968769670024,34.57705776955703,0.94766656
east-africa_136_2,-2.0270968769670024,34.57705776955703,0.94766656
east-africa_137_0,-1.2441240993525349,34.258030169808734,0.70190432
east-africa_137_1,-1.2441240993525349,34.258030169808734,0.70190432
east-africa_137_2,-1.2441240993525349,34.258030169808734,0.70190432
east-africa_138_0,-1.302099161815174,34.57370004301574,0.76318384
east-africa_138_1,-1.302099161815174,34.57370004301574,0.76318384
east-africa_138_2,-1.302099161815174,34.57370004301574,0.76318384
east-africa_139_0,-1.389096397328983,33.67767189907926,0.79135824
east-africa_139_1,-1.389096397328983,33.67767189907926,0.79135824
east-africa_139_2,-1.389096397328983,33.67767189907926,0.79135824
east-africa_140_0,-1.7333755493164062,33.26386279355101,0.921428
east-africa_140_1,-1.7333755493164062,33.26386279355101,0.921428
east-africa_140_2,-1.7333755493164062,33.26386279355101,0.921428
east-africa_141_0,-1.8823818325078887,33.29689351260339,0.83725056
east-africa_141_1,-1.8823818325078887,33.29689351260339,0.83725056
east-africa_141_2,-1.8823818325078887,33.29689351260339,0.83725056
east-africa_142_0,-1.925482473429784,32.876146642891726,0.96474176
east-africa_142_1,-1.925482473429784,32.876146642891726,0.96474176
east-africa_142_2,-1.925482473429784,32.876146642891726,0.96474176
east-africa_143_0,-2.3023673055234544,32.005760144494225,0.96563312
east-africa_143_1,-2.3023673055234544,32.005760144494225,0.96563312
east-africa_143_2,-2.3023673055234544,32.005760144494225,0.96563312
east-africa_144_0,-2.5305736542010213,31.63219535545752,0.96735808
east-africa_144_1,-2.5305736542010213,31.63219535545752,0.96735808
east-africa_144_2,-2.5305736542010213,31.63219535545752,0.96735808
east-africa_145_0,-1.6245967993200894,31.468971719025543,0.92472048
east-africa_145_1,-1.6245967993200894,31.468971719025543,0.92472048
east-africa_145_2,-1.6245967993200894,31.468971719025543,0.92472048
east-africa_146_0,-1.203994442072262,31.68664439341141,0.97115376
east-africa_146_1,-1.203994442072262,31.68664439341141,0.97115376
east-africa_146_2,-1.203994442072262,31.68664439341141,0.97115376
east-africa_147_0,-1.4614273039879724,31.03018053339008,0.94731792
east-africa_147_1,-1.4614273039879724,31.03018053339008,0.94731792
east-africa_147_2,-1.4614273039879724,31.03018053339008,0.94731792
east-africa_148_0,-1.356302374511151,30.765413934573623,0.93489872
east-africa_148_1,-1.356302374511151,30.765413934573623,0.93489872
east-africa_148_2,-1.356302374511151,30.765413934573623,0.93489872
east-africa_149_0,-1.849767266962631,29.97806707416281,0.67687216
east-africa_149_1,-1.849767266962631,29.97806707416281,0.67687216
east-africa_149_2,-1.849767266962631,29.97806707416281,0.67687216
east-africa_150_0,-2.197431898868208,29.95260094571012,0.75388496
east-africa_150_1,-2.197431898868208,29.95260094571012,0.75388496
east-africa_150_2,-2.197431898868208,29.95260094571012,0.75388496
east-africa_151_0,-2.404078539654994,28.853743020149505,0.6735472
east-africa_151_1,-2.404078539654994,28.853743020149505,0.6735472
east-africa_151_2,-2.404078539654994,28.853743020149505,0.6735472
east-africa_152_0,-2.9296013697262366,29.7532457973219,0.62282304
east-africa_152_1,-2.9296013697262366,29.7532457973219,0.62282304
east-africa_152_2,-2.9296013697262366,29.7532457973219,0.62282304
east-africa_153_0,-2.563114135104955,30.32671788921505,0.92717216
east-africa_153_1,-2.563114135104955,30.32671788921505,0.92717216
east-africa_153_2,-2.563114135104955,30.32671788921505,0.92717216
east-africa_154_0,-1.9765628491615683,29.633603491254608,0.68382608
east-africa_154_1,-1.9765628491615683,29.633603491254608,0.68382608
east-africa_154_2,-1.9765628491615683,29.633603491254608,0.68382608
east-africa_155_0,-2.070833353372512,29.42325871009528,0.66244448
east-africa_155_1,-2.070833353372512,29.42325871009528,0.66244448
east-africa_155_2,-2.070833353372512,29.42325871009528,0.66244448
east-africa_156_0,-1.4001294775611053,29.52479232187924,0.77341504
east-africa_156_1,-1.4001294775611053,29.52479232187924,0.77341504
east-africa_156_2,-1.4001294775611053,29.52479232187924,0.77341504
east-africa_157_0,-1.5813984834693091,29.176494738609403,0.83606976
east-africa_157_1,-1.5813984834693091,29.176494738609403,0.83606976
east-africa_157_2,-1.5813984834693091,29.176494738609403,0.83606976
east-africa_158_0,-1.1970789327644151,29.52492430122024,0.82123024
east-africa_158_1,-1.1970789327644151,29.52492430122024,0.82123024
east-africa_158_2,-1.1970789327644151,29.52492430122024,0.82123024
east-africa_159_0,-0.4787348449685854,30.5659218293692,0.94893792
east-africa_159_1,-0.4787348449685854,30.5659218293692,0.94893792
east-africa_159_2,-0.4787348449685854,30.5659218293692,0.94893792
east-africa_160_0,-1.153534765208183,29.88034322563626,0.78843552
east-africa_160_1,-1.153534765208183,29.88034322563626,0.78843552
east-africa_160_2,-1.153534765208183,29.88034322563626,0.78843552
east-africa_161_0,-1.1351657243221616,30.301273486168,0.96534528
east-africa_161_1,-1.1351657243221616,30.301273486168,0.96534528
east-africa_161_2,-1.1351657243221616,30.301273486168,0.96534528
east-africa_162_0,0.2175637622795154,29.818884548600828,0.9509
east-africa_162_1,0.2175637622795154,29.818884548600828,0.9509
east-africa_162_2,0.2175637622795154,29.818884548600828,0.9509
east-africa_163_0,0.475222183074697,32.66949467728311,0.92739952
east-africa_163_1,0.475222183074697,32.66949467728311,0.92739952
east-africa_163_2,0.475222183074697,32.66949467728311,0.92739952
east-africa_164_0,0.4243055837764847,32.36482420074514,0.91455024
east-africa_164_1,0.4243055837764847,32.36482420074514,0.91455024
east-africa_164_2,0.4243055837764847,32.36482420074514,0.91455024
east-africa_165_0,0.5476699925400763,33.057500885155335,0.76609424
east-africa_165_1,0.5476699925400763,33.057500885155335,0.76609424
east-africa_165_2,0.5476699925400763,33.057500885155335,0.76609424
east-africa_166_0,0.5731359212321864,33.964392590710496,0.63450576
east-africa_166_1,0.5731359212321864,33.964392590710496,0.63450576
east-africa_166_2,0.5731359212321864,33.964392590710496,0.63450576
east-africa_167_0,-0.2030969776740908,31.639498825437155,0.94361136
east-africa_167_1,-0.2030969776740908,31.639498825437155,0.94361136
east-africa_167_2,-0.2030969776740908,31.639498825437155,0.94361136
east-africa_168_0,-1.7079250653874474,30.79083200702517,0.93689824
east-africa_168_1,-1.7079250653874474,30.79083200702517,0.93689824
east-africa_168_2,-1.7079250653874474,30.79083200702517,0.93689824
east-africa_169_0,-0.4316733765463557,30.032789648553933,0.94532464
east-africa_169_1,-0.4316733765463557,30.032789648553933,0.94532464
east-africa_169_2,-0.4316733765463557,30.032789648553933,0.94532464
east-africa_170_0,0.4641349924989093,30.986533004251257,0.9283368
east-africa_170_1,0.4641349924989093,30.986533004251257,0.9283368
east-africa_170_2,0.4641349924989093,30.986533004251257,0.9283368
east-africa_171_0,-1.0483346858458602,33.931737433196126,0.780364
east-africa_171_1,-1.0483346858458602,33.931737433196126,0.780364
east-africa_171_2,-1.0483346858458602,33.931737433196126,0.780364
east-africa_172_0,-2.523326900482147,31.17888604374381,0.95305056
east-africa_172_1,-2.523326900482147,31.17888604374381,0.95305056
east-africa_172_2,-2.523326900482147,31.17888604374381,0.95305056
east-africa_173_0,-2.896435748996613,31.82439427199616,0.9431496
east-africa_173_1,-2.896435748996613,31.82439427199616,0.9431496
east-africa_173_2,-2.896435748996613,31.82439427199616,0.9431496
east-africa_174_0,-3.008900062655403,32.81800721415166,0.96516736
east-africa_174_1,-3.008900062655403,32.81800721415166,0.96516736
east-africa_174_2,-3.008900062655403,32.81800721415166,0.96516736
east-africa_175_0,0.1631895044368014,31.080963830959423,0.94030048
east-africa_175_1,0.1631895044368014,31.080963830959423,0.94030048
east-africa_175_2,0.1631895044368014,31.080963830959423,0.94030048
east-africa_176_0,-0.4207522107271085,31.25137208231572,0.94237728
east-africa_176_1,-0.4207522107271085,31.25137208231572,0.94237728
east-africa_176_2,-0.4207522107271085,31.25137208231572,0.94237728
east-africa_177_0,2.8926305559098786,32.17969703428824,0.90066032
east-africa_177_1,2.8926305559098786,32.17969703428824,0.90066032
east-africa_177_2,2.8926305559098786,32.17969703428824,0.90066032
east-africa_178_0,2.3470576151297147,32.794049334338304,0.9342912
east-africa_178_1,2.3470576151297147,32.794049334338304,0.9342912
east-africa_178_2,2.3470576151297147,32.794049334338304,0.9342912
east-africa_179_0,2.0606725326831348,32.035089214811315,0.92692384
east-africa_179_1,2.0606725326831348,32.035089214811315,0.92692384
east-africa_179_2,2.0606725326831348,32.035089214811315,0.92692384
east-africa_180_0,1.7950496312255384,31.61869077116412,0.96248512
east-africa_180_1,1.7950496312255384,31.61869077116412,0.96248512
east-africa_180_2,1.7950496312255384,31.61869077116412,0.96248512
east-africa_181_0,1.5382024744786649,31.231947781604976,0.9287032
east-africa_181_1,1.5382024744786649,31.231947781604976,0.9287032
east-africa_181_2,1.5382024744786649,31.231947781604976,0.9287032
east-africa_182_0,3.1225154729158646,30.803559887127584,0.90498736
east-africa_182_1,3.1225154729158646,30.803559887127584,0.90498736
east-africa_182_2,3.1225154729158646,30.803559887127584,0.90498736
east-africa_183_0,3.517629911909339,30.841890707368343,0.94309088
east-africa_183_1,3.517629911909339,30.841890707368343,0.94309088
east-africa_183_2,3.517629911909339,30.841890707368343,0.94309088
east-africa_184_0,3.485220458124604,31.68938152808844,0.95572624
east-africa_184_1,3.485220458124604,31.68938152808844,0.95572624
east-africa_184_2,3.485220458124604,31.68938152808844,0.95572624
east-africa_185_0,3.3999099731445312,32.77325448637512,0.94405584
east-africa_185_1,3.3999099731445312,32.77325448637512,0.94405584
east-africa_185_2,3.3999099731445312,32.77325448637512,0.94405584
east-africa_186_0,1.0513204648231074,34.19701515552422,0.69626336
east-africa_186_1,1.0513204648231074,34.19701515552422,0.69626336
east-africa_186_2,1.0513204648231074,34.19701515552422,0.69626336
east-africa_187_0,1.2314350371657012,34.04934543468675,0.63444016
east-africa_187_1,1.2314350371657012,34.04934543468675,0.63444016
east-africa_187_2,1.2314350371657012,34.04934543468675,0.63444016
east-africa_188_0,1.3907558086984813,34.60435601872146,0.8376
east-africa_188_1,1.3907558086984813,34.60435601872146,0.8376
east-africa_188_2,1.3907558086984813,34.60435601872146,0.8376
east-africa_189_0,0.9595992373369956,32.38652499338699,0.94832368
east-africa_189_1,0.9595992373369956,32.38652499338699,0.94832368
east-africa_189_2,0.9595992373369956,32.38652499338699,0.94832368
east-africa_190_0,1.2932331592940145,31.9110754542752,0.943344
east-africa_190_1,1.2932331592940145,31.9110754542752,0.943344
east-africa_190_2,1.2932331592940145,31.9110754542752,0.943344
