,lat_topleft,lon_topleft,height,width,building_label,road_label,lc_label,similarity,image_size
nigeria_98_0,12.17350020808776,6.997718262860165,2500,2500,nigeria_98_label_building.tif,nigeria_98_label_roads.tif,True,0.96599264,6250000
nigeria_99_0,12.132684020702818,6.739838982697046,2500,2500,nigeria_99_label_building.tif,nigeria_99_label_roads.tif,True,0.98035456,6250000
nigeria_100_0,11.77815604888089,6.839208636119259,2500,2500,nigeria_100_label_building.tif,nigeria_100_label_roads.tif,True,0.96870208,6250000
nigeria_101_0,11.159432271148567,6.879799072847895,2500,2500,nigeria_101_label_building.tif,nigeria_101_label_roads.tif,True,0.96320656,6250000
nigeria_102_0,10.642779855476284,7.2670781905545665,2500,2500,nigeria_102_label_building.tif,nigeria_102_label_roads.tif,True,0.95371248,6250000
nigeria_103_0,13.055260693454372,7.61842366076468,2500,2500,nigeria_103_label_building.tif,nigeria_103_label_roads.tif,True,0.98325136,6250000
nigeria_104_0,12.618619399445732,8.019499827124418,2500,2500,nigeria_104_label_building.tif,nigeria_104_label_roads.tif,True,0.94973824,6250000
nigeria_105_0,11.48867211129416,7.446282198182187,2500,2500,nigeria_105_label_building.tif,nigeria_105_label_roads.tif,True,0.97631984,6250000
nigeria_106_0,11.651185852954692,7.959098397710694,2500,2500,nigeria_106_label_building.tif,nigeria_106_label_roads.tif,True,0.97185952,6250000
nigeria_107_0,11.230051248297343,7.615459220327083,2500,2500,nigeria_107_label_building.tif,nigeria_107_label_roads.tif,True,0.97066256,6250000
nigeria_108_0,10.793244580007276,8.162245171493195,2500,2500,nigeria_108_label_building.tif,nigeria_108_label_roads.tif,True,0.9884736,6250000
nigeria_109_0,10.164134120717444,7.659645302377992,2500,2500,nigeria_109_label_building.tif,nigeria_109_label_roads.tif,True,0.944092,6250000
nigeria_110_0,9.817097718642978,7.554975588779476,2500,2500,nigeria_110_label_building.tif,nigeria_110_label_roads.tif,True,0.9481,6250000
nigeria_111_0,9.806350440279868,8.051123945442992,2500,2500,nigeria_111_label_building.tif,nigeria_111_label_roads.tif,True,0.92570112,6250000
nigeria_112_0,8.962517073053965,7.76258566045965,2500,2500,nigeria_112_label_building.tif,nigeria_112_label_roads.tif,True,0.95724464,6250000
nigeria_113_0,12.814829273777644,8.505598019860441,2500,2500,nigeria_113_label_building.tif,nigeria_113_label_roads.tif,True,0.95448704,6250000
nigeria_114_0,12.378211975097656,8.950078964233398,2500,2500,,,True,0.82948992,6250000
nigeria_115_0,12.07830810546875,8.916746139526367,2500,2500,,,True,0.89082336,6250000
nigeria_116_0,12.105813691359874,8.409464208809695,2500,2500,nigeria_116_label_building.tif,nigeria_116_label_roads.tif,True,0.96650208,6250000
nigeria_117_0,11.604894934985104,8.676840690321654,2500,2500,nigeria_117_label_building.tif,nigeria_117_label_roads.tif,True,0.95423168,6250000
nigeria_118_0,10.928460085981053,8.57253221018542,2500,2500,nigeria_118_label_building.tif,nigeria_118_label_roads.tif,True,0.97067408,6250000
nigeria_119_0,10.17914581298828,9.008413314819338,2500,2500,,,True,0.6203152,6250000
nigeria_120_0,10.038223408105155,8.772981177092616,2500,2500,nigeria_120_label_building.tif,nigeria_120_label_roads.tif,True,0.9320128,6250000
nigeria_121_0,9.54635148896842,8.45577939953103,2500,2500,nigeria_121_label_building.tif,nigeria_121_label_roads.tif,True,0.95738624,6250000
nigeria_122_0,8.904564440775815,8.815812156822812,2500,2500,nigeria_122_label_building.tif,nigeria_122_label_roads.tif,True,0.95777568,6250000
nigeria_123_0,8.351311055195668,8.68884158524365,2500,2500,nigeria_123_label_building.tif,nigeria_123_label_roads.tif,True,0.96482128,6250000
nigeria_124_0,7.438529968261719,8.891746520996092,2500,2500,,,True,0.5060624,6250000
nigeria_125_0,7.161457984411592,8.33436503127298,2500,2500,nigeria_125_label_building.tif,nigeria_125_label_roads.tif,True,0.93285296,6250000
nigeria_126_0,6.780540466308594,9.05007553100586,2500,2500,,,True,0.62245072,6250000
nigeria_127_0,6.3713297626795535,8.82477799839572,2500,2500,nigeria_127_label_building.tif,nigeria_127_label_roads.tif,True,0.9980784,6250000
nigeria_128_0,5.5770642633283325,8.615456836141295,2500,2500,nigeria_128_label_building.tif,nigeria_128_label_roads.tif,True,0.9963088,6250000
nigeria_129_0,4.510470953105087,8.773609997791498,2500,2500,nigeria_129_label_building.tif,nigeria_129_label_roads.tif,True,0.99681664,6250000
nigeria_130_0,6.430816650390625,9.350069999694824,2500,2500,,,True,0.85432752,6250000
nigeria_131_0,8.564300537109375,11.0000638961792,2500,2500,,,True,0.76594656,6250000
nigeria_132_0,7.68890380859375,9.791739463806152,2500,2500,,,True,0.59690304,6250000
nigeria_133_0,7.61468505859375,11.250067710876465,2500,2500,,,True,0.76936032,6250000
nigeria_134_0,7.847503662109374,10.40839958190918,2500,2500,,,True,0.68978064,6250000
nigeria_135_0,8.355598449707031,10.2500638961792,2500,2500,,,True,0.68868912,6250000
nigeria_136_0,8.296928405761719,9.633407592773438,2500,2500,,,True,0.62354848,6250000
nigeria_137_0,8.489578247070312,11.441725730895996,2500,2500,,,True,0.79458368,6250000
nigeria_138_0,9.394635979394463,12.336625124598024,2500,2500,nigeria_138_label_building.tif,nigeria_138_label_roads.tif,True,0.964096,6250000
nigeria_139_0,8.869981328908665,12.038761671928128,2500,2500,nigeria_139_label_building.tif,nigeria_139_label_roads.tif,True,0.96980176,6250000
nigeria_140_0,10.066846029057832,12.333842254565887,2500,2500,nigeria_140_label_building.tif,nigeria_140_label_roads.tif,True,0.95041872,6250000
nigeria_141_0,10.2820002844669,12.623618962330074,2500,2500,nigeria_141_label_building.tif,nigeria_141_label_roads.tif,True,0.98386864,6250000
nigeria_142_0,10.999322046380463,12.830332149237606,2500,2500,nigeria_142_label_building.tif,nigeria_142_label_roads.tif,True,0.94961456,6250000
nigeria_143_0,11.634034601709772,13.572627763759728,2500,2500,nigeria_143_label_building.tif,nigeria_143_label_roads.tif,True,0.96800848,6250000
nigeria_144_0,12.786130359710697,13.49907002732077,2500,2500,nigeria_144_label_building.tif,nigeria_144_label_roads.tif,True,0.98567344,6250000
nigeria_145_0,13.601653150398972,13.213126366243891,2500,2500,nigeria_145_label_building.tif,nigeria_145_label_roads.tif,True,0.98340912,6250000
nigeria_146_0,12.612893643978678,12.66304301970083,2500,2500,nigeria_146_label_building.tif,nigeria_146_label_roads.tif,True,0.99014496,6250000
nigeria_147_0,11.864097595214844,11.841727256774902,2500,2500,,,True,0.72714848,6250000
nigeria_148_0,10.812959740600734,12.2731760989385,2500,2500,nigeria_148_label_building.tif,nigeria_148_label_roads.tif,True,0.95616688,6250000
nigeria_149_0,12.95514678955078,11.400071144104004,2500,2500,,,True,0.70583728,6250000
nigeria_150_0,12.988052368164062,10.92507266998291,2500,2500,,,True,0.67173424,6250000
nigeria_151_0,12.479629516601562,10.65840435028076,2500,2500,,,True,0.68756352,6250000
nigeria_152_0,12.662460327148436,10.133408546447752,2500,2500,,,True,0.6907632,6250000
nigeria_153_0,12.868898810931029,9.572316266492496,2500,2500,nigeria_153_label_building.tif,nigeria_153_label_roads.tif,True,0.90543728,6250000
nigeria_154_0,11.788101196289062,10.5917387008667,2500,2500,,,True,0.82705728,6250000
nigeria_155_0,11.57977294921875,10.508402824401855,2500,2500,,,True,0.80189984,6250000
nigeria_156_0,10.963897705078123,11.316734313964844,2500,2500,,,True,0.67971824,6250000
nigeria_157_0,10.397178649902344,11.050066947937012,2500,2500,,,True,0.77534752,6250000
nigeria_158_0,10.164207458496092,11.483394622802734,2500,2500,,,True,0.79342,6250000
nigeria_159_0,9.70570373535156,11.075066566467283,2500,2500,,,True,0.69719488,6250000
nigeria_160_0,9.863540649414062,10.39173412322998,2500,2500,,,True,0.70410576,6250000
nigeria_161_0,9.181053161621092,11.416729927062988,2500,2500,,,True,0.618032,6250000
nigeria_162_0,9.347076416015623,10.458403587341309,2500,2500,,,True,0.80596224,6250000
nigeria_163_0,11.770652770996092,9.608405113220215,2500,2500,,,True,0.81672832,6250000
nigeria_164_0,12.187088012695312,9.508408546447754,2500,2500,,,True,0.8634776,6250000
nigeria_165_0,10.930068969726562,10.658397674560547,2500,2500,,,True,0.7818656,6250000
nigeria_166_0,10.513267517089844,10.29173469543457,2500,2500,,,True,0.70446064,6250000
nigeria_167_0,11.187416076660156,9.450076103210447,2500,2500,,,True,0.811092,6250000
nigeria_168_0,10.529548645019531,9.76673984527588,2500,2500,,,True,0.56446448,6250000
nigeria_169_0,10.421226501464844,9.733407020568848,2500,2500,,,True,0.61879392,6250000
nigeria_170_0,9.73785400390625,9.308409690856932,2500,2500,,,True,0.60032288,6250000
nigeria_171_0,9.7215576171875,9.85007667541504,2500,2500,,,True,0.64046528,6250000
nigeria_172_0,9.146713256835936,9.783407211303713,2500,2500,,,True,0.75725712,6250000
nigeria_173_0,8.796577453613281,9.35841178894043,2500,2500,,,True,0.77711632,6250000
nigeria_174_0,10.197517395019531,5.466731548309326,2500,2500,,,True,0.58969392,6250000
nigeria_175_0,6.884807433133224,8.211796204586,2500,2500,nigeria_175_label_building.tif,nigeria_175_label_roads.tif,True,0.94361104,6250000
nigeria_176_0,6.436796643343922,7.998612286609862,2500,2500,nigeria_176_label_building.tif,nigeria_176_label_roads.tif,True,0.90490272,6250000
nigeria_177_0,6.854405777579032,6.024699420224243,2500,2500,nigeria_177_label_building.tif,nigeria_177_label_roads.tif,True,0.97521856,6250000
nigeria_178_0,7.220325024501165,6.623888933752469,2500,2500,nigeria_178_label_building.tif,nigeria_178_label_roads.tif,True,0.95248384,6250000
nigeria_179_0,8.330085754394531,3.350074529647827,2500,2500,,,True,0.47289296,6250000
north-america_0_0,32.99743175202907,-117.29714886525556,2500,2500,north-america_0_label_building.tif,north-america_0_label_roads.tif,True,0.946108,6250000
north-america_1_0,32.90668106079101,-115.70823669433592,2500,2500,,,True,0.65222176,6250000
north-america_2_0,33.03789520263672,-116.6832275390625,2500,2500,,,True,0.53617024,6250000
north-america_3_0,33.608366678781536,-117.24034337185856,2500,2500,north-america_3_label_building.tif,north-america_3_label_roads.tif,True,0.9295192,6250000
north-america_4_0,33.742989662186545,-117.80789454354436,2500,2500,north-america_4_label_building.tif,north-america_4_label_roads.tif,True,0.94706304,6250000
north-america_5_0,34.23367704948095,-117.39788297159896,2500,2500,north-america_5_label_building.tif,north-america_5_label_roads.tif,True,0.93144944,6250000
north-america_6_0,34.19686594428824,-118.12767205766876,2500,2500,north-america_6_label_building.tif,north-america_6_label_roads.tif,True,0.93541504,6250000
north-america_7_0,33.89171434951446,-118.48546702843008,2500,2500,north-america_7_label_building.tif,north-america_7_label_roads.tif,True,0.97378976,6250000
north-america_8_0,34.144336221441684,-118.4308461429566,2500,2500,north-america_8_label_building.tif,north-america_8_label_roads.tif,True,0.95526512,6250000
north-america_9_0,34.238006591796875,-116.45821380615234,2500,2500,,,True,0.5966408,6250000
north-america_10_0,33.90449142456055,-116.58323669433592,2500,2500,,,True,0.62644368,6250000
north-america_11_0,33.65532684326172,-116.23323059082033,2500,2500,,,True,0.60034112,6250000
north-america_12_0,33.716670989990234,-114.84984588623045,2500,2500,,,True,0.75910752,6250000
north-america_13_0,34.653529223604906,-115.83083241004644,2500,2500,north-america_13_label_building.tif,north-america_13_label_roads.tif,True,0.9663904,6250000
north-america_14_0,34.36341978773694,-118.60774156499964,2500,2500,north-america_14_label_building.tif,north-america_14_label_roads.tif,True,0.94739104,6250000
north-america_15_0,34.30430085069579,-118.76339298143732,2500,2500,north-america_15_label_building.tif,north-america_15_label_roads.tif,True,0.95277184,6250000
north-america_16_0,34.339813708709336,-119.31491553978368,2500,2500,north-america_16_label_building.tif,north-america_16_label_roads.tif,True,0.9654608,6250000
north-america_17_0,34.804241002479245,-118.27889307797275,2500,2500,north-america_17_label_building.tif,north-america_17_label_roads.tif,True,0.9487656,6250000
north-america_18_0,35.37015151977539,-116.83322143554688,2500,2500,,,True,0.88058768,6250000
north-america_19_0,35.7419555109891,-117.81435045208228,2500,2500,north-america_19_label_building.tif,north-america_19_label_roads.tif,True,0.96955664,6250000
north-america_20_0,35.78020334749161,-118.60025689689982,2500,2500,north-america_20_label_building.tif,north-america_20_label_roads.tif,True,0.96109184,6250000
north-america_21_0,35.48688955145921,-119.16954538520356,2500,2500,north-america_21_label_building.tif,north-america_21_label_roads.tif,True,0.95415296,6250000
north-america_22_0,34.96473634816229,-119.30520625045123,2500,2500,north-america_22_label_building.tif,north-america_22_label_roads.tif,True,0.95812048,6250000
north-america_23_0,34.726158142089844,-120.24171447753906,2500,2500,,,True,0.58142432,6250000
north-america_24_0,34.54268432756121,-119.85951037583098,2500,2500,north-america_24_label_building.tif,north-america_24_label_roads.tif,True,0.97200208,6250000
north-america_25_0,35.46599578857422,-120.99147033691406,2500,2500,,,True,0.6746936,6250000
north-america_26_0,35.741363525390625,-120.79986572265624,2500,2500,,,True,0.68092256,6250000
north-america_27_0,35.88510794350703,-119.38542105673584,2500,2500,north-america_27_label_building.tif,north-america_27_label_roads.tif,True,0.96302608,6250000
north-america_28_0,35.72379664352275,-119.83265290543356,2500,2500,north-america_28_label_building.tif,north-america_28_label_roads.tif,True,0.96539296,6250000
north-america_29_0,36.900897120790376,-118.80021569816935,2500,2500,north-america_29_label_building.tif,north-america_29_label_roads.tif,True,0.96774832,6250000
north-america_30_0,37.77934872351656,-118.20839272463849,2500,2500,north-america_30_label_building.tif,north-america_30_label_roads.tif,True,0.96759408,6250000
north-america_31_0,36.91699957467965,-119.9169692993164,2500,2500,north-america_31_label_building.tif,north-america_31_label_roads.tif,True,0.9332256,6250000
north-america_32_0,36.83422470092773,-120.2001495361328,2500,2500,,,True,0.38159424,6250000
north-america_33_0,37.1656379699707,-120.9831314086914,2500,2500,,,True,0.51406064,6250000
north-america_34_0,36.7888298034668,-121.78311157226562,2500,2500,,,True,0.5925752,6250000
north-america_35_0,37.861595153808594,-122.59988403320312,2500,2500,,,True,0.79682176,6250000
north-america_36_0,37.46297073364258,-122.07489776611328,2500,2500,,,True,0.61688256,6250000
north-america_37_0,38.087501525878906,-122.19989013671876,2500,2500,,,True,0.52591632,6250000
north-america_38_0,37.77995300292969,-121.90821838378906,2500,2500,,,True,0.68155296,6250000
north-america_39_0,38.35268020629882,-122.78321838378906,2500,2500,,,True,0.54727008,6250000
north-america_40_0,38.55458831787109,-121.97501373291016,2500,2500,,,True,0.50056272,6250000
north-america_41_0,38.70563507080078,-121.5412139892578,2500,2500,,,True,0.4878512,6250000
north-america_42_0,38.114280700683594,-121.46621704101562,2500,2500,,,True,0.48773264,6250000
north-america_43_0,38.0916862487793,-120.47506713867188,2500,2500,,,True,0.6876816,6250000
north-america_44_0,37.72360610961913,-121.0914306640625,2500,2500,,,True,0.43189696,6250000
north-america_45_0,39.325294494628906,-120.28358459472656,2500,2500,,,True,0.82832048,6250000
north-america_46_0,39.025691986083984,-120.14198303222656,2500,2500,,,True,0.75126768,6250000
north-america_47_0,39.331321716308594,-121.19972229003906,2500,2500,,,True,0.82367312,6250000
north-america_48_0,39.854248046875,-121.98334503173828,2500,2500,,,True,0.57703344,6250000
north-america_49_0,39.05247116088867,-122.783203125,2500,2500,,,True,0.5815216,6250000
north-america_50_0,39.17667770385742,-123.08319854736328,2500,2500,,,True,0.63645936,6250000
north-america_51_0,39.33382773454805,-123.89303640117794,2500,2500,north-america_51_label_building.tif,north-america_51_label_roads.tif,True,0.99561072,6250000
north-america_52_0,39.26192855834961,-122.30018615722656,2500,2500,,,True,0.59957968,6250000
north-america_53_0,39.24658203125,-121.77469635009764,2500,2500,,,True,0.4712112,6250000
north-america_54_0,40.27808380126953,-122.4001235961914,2500,2500,,,True,0.57001152,6250000
north-america_55_0,40.36905288696289,-122.65831756591795,2500,2500,,,True,0.6228888,6250000
north-america_56_0,40.7109489440918,-122.53339385986328,2500,2500,,,True,0.58019152,6250000
north-america_57_0,40.90059199649483,-124.31085823941125,2500,2500,north-america_57_label_building.tif,north-america_57_label_roads.tif,True,0.98835584,6250000
north-america_58_0,40.23108664793629,-123.97396208516471,2500,2500,north-america_58_label_building.tif,north-america_58_label_roads.tif,True,0.98368064,6250000
north-america_59_0,45.06187074504257,-123.17591588126028,2500,2500,north-america_59_label_building.tif,north-america_59_label_roads.tif,True,0.94604512,6250000
north-america_60_0,44.18422766982764,-123.33730372250402,2500,2500,north-america_60_label_building.tif,north-america_60_label_roads.tif,True,0.95446656,6250000
north-america_61_0,44.11359299258172,-124.2656938966153,2500,2500,north-america_61_label_building.tif,north-america_61_label_roads.tif,True,0.99002896,6250000
north-america_62_0,43.80736089174628,-124.28676168157573,2500,2500,north-america_62_label_building.tif,north-america_62_label_roads.tif,True,0.98908672,6250000
north-america_63_0,43.50670014275217,-124.39609052801336,2500,2500,north-america_63_label_building.tif,north-america_63_label_roads.tif,True,0.98334896,6250000
north-america_64_0,43.3860235309137,-123.50413471608358,2500,2500,north-america_64_label_building.tif,north-america_64_label_roads.tif,True,0.96098704,6250000
north-america_65_0,43.39060377948793,-123.34586450260817,2500,2500,north-america_65_label_building.tif,north-america_65_label_roads.tif,True,0.9755304,6250000
north-america_66_0,42.55104499602757,-123.4750737914311,2500,2500,north-america_66_label_building.tif,north-america_66_label_roads.tif,True,0.97655008,6250000
north-america_67_0,42.12145233154297,-121.566162109375,2500,2500,,,True,0.60439904,6250000
north-america_68_0,42.32054901123047,-121.8914566040039,2500,2500,,,True,0.5619456,6250000
north-america_69_0,41.42759704589844,-122.46673583984376,2500,2500,,,True,0.8558216,6250000
north-america_70_0,39.91249473537784,-123.40531991006094,2500,2500,north-america_70_label_building.tif,north-america_70_label_roads.tif,True,0.98505088,6250000
north-america_71_0,40.663411029567285,-123.32384342052656,2500,2500,north-america_71_label_building.tif,north-america_71_label_roads.tif,True,0.99345648,6250000
north-america_72_0,41.90913300427974,-123.52925128232052,2500,2500,north-america_72_label_building.tif,north-america_72_label_roads.tif,True,0.98706384,6250000
north-america_73_0,42.00147643939717,-124.3021048581073,2500,2500,north-america_73_label_building.tif,north-america_73_label_roads.tif,True,0.988132,6250000
north-america_74_0,42.58430099487305,-122.9581069946289,2500,2500,,,True,0.55444288,6250000
north-america_75_0,44.86339956821147,-123.95745603031708,2500,2500,north-america_75_label_building.tif,north-america_75_label_roads.tif,True,0.9911096,6250000
north-america_76_0,24.685032234878687,-81.880133789572,2500,2500,north-america_76_label_building.tif,north-america_76_label_roads.tif,True,0.99430544,6250000
north-america_77_0,24.794948251540504,-81.5107931758619,2500,2500,north-america_77_label_building.tif,north-america_77_label_roads.tif,True,0.98908656,6250000
north-america_78_0,25.424217224121094,-80.41658020019531,2500,2500,,,True,0.87562176,6250000
north-america_79_0,25.89905548095703,-80.41657257080078,2500,2500,,,True,0.60422,6250000
north-america_80_0,25.59053039550781,-80.5915756225586,2500,2500,,,True,0.5271016,6250000
north-america_81_0,26.75741577148437,-80.2415771484375,2500,2500,,,True,0.51128624,6250000
north-america_82_0,26.864261627197266,-81.06656646728516,2500,2500,,,True,0.67664192,6250000
north-america_83_0,26.141843873997267,-81.76633969730929,2500,2500,north-america_83_label_building.tif,north-america_83_label_roads.tif,True,0.95973728,6250000
north-america_84_0,26.76284170304688,-82.10344849796742,2500,2500,north-america_84_label_building.tif,north-america_84_label_roads.tif,True,0.95086176,6250000
north-america_85_0,27.218368615754727,-82.34850013451023,2500,2500,north-america_85_label_building.tif,north-america_85_label_roads.tif,True,0.94754464,6250000
north-america_86_0,27.543352298874133,-82.6712512945421,2500,2500,north-america_86_label_building.tif,north-america_86_label_roads.tif,True,0.95457008,6250000
north-america_87_0,27.75839039618693,-82.21808405734059,2500,2500,north-america_87_label_building.tif,north-america_87_label_roads.tif,True,0.96985856,6250000
north-america_88_0,28.01427901369665,-81.68295041508273,2500,2500,north-america_88_label_building.tif,north-america_88_label_roads.tif,True,0.96891296,6250000
north-america_89_0,28.68881607055664,-80.94989776611328,2500,2500,,,True,0.63923648,6250000
north-america_90_0,28.172672271728516,-80.76656341552734,2500,2500,,,True,0.59550256,6250000
north-america_91_0,27.415122985839844,-80.47490692138672,2500,2500,,,True,0.48617696,6250000
north-america_92_0,28.87766467922525,-82.65213533894787,2500,2500,north-america_92_label_building.tif,north-america_92_label_roads.tif,True,0.96426496,6250000
north-america_93_0,28.17228317260741,-82.49472371770854,2500,2500,north-america_93_label_building.tif,north-america_93_label_roads.tif,True,0.94220192,6250000
north-america_94_0,29.33468088987944,-81.15288548538858,2500,2500,north-america_94_label_building.tif,north-america_94_label_roads.tif,True,0.97229808,6250000
north-america_95_0,28.66864967998509,-81.52986582086564,2500,2500,north-america_95_label_building.tif,north-america_95_label_roads.tif,True,0.93731104,6250000
north-america_96_0,29.30793903174484,-82.25647782008622,2500,2500,north-america_96_label_building.tif,north-america_96_label_roads.tif,True,0.94838576,6250000
north-america_97_0,25.969389112054127,-81.51034401821984,2500,2500,north-america_97_label_building.tif,north-america_97_label_roads.tif,True,0.98039968,6250000
north-america_98_0,28.90838322179266,-82.16526743182985,2500,2500,north-america_98_label_building.tif,north-america_98_label_roads.tif,True,0.9694688,6250000
north-america_99_0,26.299034118652344,-80.35823822021484,2500,2500,,,True,0.48676704,6250000
senegal_0_0,14.840802255917628,-17.571524222354913,2500,2500,senegal_0_label_building.tif,senegal_0_label_roads.tif,True,0.99452,6250000
senegal_1_0,14.880014074009232,-17.421706174230096,2500,2500,senegal_1_label_building.tif,senegal_1_label_roads.tif,True,0.97475488,6250000
senegal_2_0,14.787382317344504,-17.182734326259208,2500,2500,senegal_2_label_building.tif,senegal_2_label_roads.tif,True,0.94386,6250000
senegal_3_0,15.024794970241588,-17.23900064434304,2500,2500,senegal_3_label_building.tif,senegal_3_label_roads.tif,True,0.96326368,6250000
senegal_4_0,15.030306124986293,-17.11204738403217,2500,2500,senegal_4_label_building.tif,senegal_4_label_roads.tif,True,0.9590576,6250000
senegal_5_0,15.012014964303958,-17.002545986516328,2500,2500,senegal_5_label_building.tif,senegal_5_label_roads.tif,True,0.94397552,6250000
senegal_6_0,14.616351885820231,-16.976288726588283,2500,2500,senegal_6_label_building.tif,senegal_6_label_roads.tif,True,0.95154032,6250000
senegal_7_0,14.5369085775182,-17.08713568968167,2500,2500,senegal_7_label_building.tif,senegal_7_label_roads.tif,True,0.97192848,6250000
senegal_8_0,15.225270602137655,-16.75165339327811,2500,2500,senegal_8_label_building.tif,senegal_8_label_roads.tif,True,0.948816,6250000
senegal_9_0,15.19914722882616,-16.66373420151562,2500,2500,senegal_9_label_building.tif,senegal_9_label_roads.tif,True,0.9476488,6250000
senegal_10_0,14.9190530759732,-16.756299692092707,2500,2500,senegal_10_label_building.tif,senegal_10_label_roads.tif,True,0.9520544,6250000
senegal_11_0,14.620414955196807,-16.721709225987905,2500,2500,senegal_11_label_building.tif,senegal_11_label_roads.tif,True,0.96983072,6250000
senegal_12_0,14.76774440399837,-16.345025460262267,2500,2500,senegal_12_label_building.tif,senegal_12_label_roads.tif,True,0.94888928,6250000
senegal_13_0,14.97640599352134,-16.00827980041504,2500,2500,senegal_13_label_building.tif,senegal_13_label_roads.tif,True,0.97185936,6250000
senegal_14_0,14.249979841788273,-16.187839319459037,2500,2500,senegal_14_label_building.tif,senegal_14_label_roads.tif,True,0.97004704,6250000
senegal_15_0,14.036109742113078,-16.708636074770872,2500,2500,senegal_15_label_building.tif,senegal_15_label_roads.tif,True,0.97620048,6250000
senegal_16_0,13.7783857742619,-16.546260831285302,2500,2500,senegal_16_label_building.tif,senegal_16_label_roads.tif,True,0.96726992,6250000
senegal_17_0,13.554123338084397,-16.80827522277832,2500,2500,senegal_17_label_building.tif,senegal_17_label_roads.tif,True,0.9663344,6250000
senegal_18_0,13.383993692967485,-16.761330257683774,2500,2500,senegal_18_label_building.tif,senegal_18_label_roads.tif,True,0.9277032,6250000
senegal_19_0,12.918808782127464,-16.33615517226367,2500,2500,senegal_19_label_building.tif,senegal_19_label_roads.tif,True,0.96894848,6250000
senegal_20_0,12.976015212932763,-16.612316878617413,2500,2500,senegal_20_label_building.tif,senegal_20_label_roads.tif,True,0.95845504,6250000
senegal_21_0,13.012644720638336,-16.473867090018434,2500,2500,senegal_21_label_building.tif,senegal_21_label_roads.tif,True,0.95435648,6250000
senegal_22_0,13.347771209873793,-16.196082694107382,2500,2500,senegal_22_label_building.tif,senegal_22_label_roads.tif,True,0.95460992,6250000
senegal_23_0,12.677733872788084,-16.397612500378475,2500,2500,senegal_23_label_building.tif,senegal_23_label_roads.tif,True,0.96697056,6250000
senegal_24_0,12.670112483624708,-16.6972485966281,2500,2500,senegal_24_label_building.tif,senegal_24_label_roads.tif,True,0.97510512,6250000
senegal_25_0,12.356796239813216,-16.60120270975714,2500,2500,senegal_25_label_building.tif,senegal_25_label_roads.tif,True,0.98151328,6250000
senegal_26_0,12.360939491705064,-16.062841226807677,2500,2500,senegal_26_label_building.tif,senegal_26_label_roads.tif,True,0.97047552,6250000
senegal_27_0,11.885446710598986,-16.174855999770408,2500,2500,senegal_27_label_building.tif,senegal_27_label_roads.tif,True,0.99085008,6250000
senegal_28_0,12.000566663216109,-16.005319174674707,2500,2500,senegal_28_label_building.tif,senegal_28_label_roads.tif,True,0.98069952,6250000
senegal_29_0,11.973539870466208,-15.706666456866024,2500,2500,senegal_29_label_building.tif,senegal_29_label_roads.tif,True,0.96757312,6250000
senegal_30_0,12.12125444461282,-15.5893708423439,2500,2500,senegal_30_label_building.tif,senegal_30_label_roads.tif,True,0.95106864,6250000
senegal_31_0,12.594773518288118,-15.35264573625762,2500,2500,senegal_31_label_building.tif,senegal_31_label_roads.tif,True,0.96446352,6250000
senegal_32_0,11.26868907061712,-16.255766424968133,2500,2500,senegal_32_label_building.tif,senegal_32_label_roads.tif,True,0.98187728,6250000
senegal_33_0,11.398666017595154,-15.22863674409311,2500,2500,senegal_33_label_building.tif,senegal_33_label_roads.tif,True,0.96619088,6250000
senegal_34_0,11.662483934743198,-15.271809738668669,2500,2500,senegal_34_label_building.tif,senegal_34_label_roads.tif,True,0.97857424,6250000
senegal_35_0,11.39582171219816,-15.36985113778162,2500,2500,senegal_35_label_building.tif,senegal_35_label_roads.tif,True,0.96326448,6250000
senegal_36_0,12.81887353532294,-15.673334585833311,2500,2500,senegal_36_label_building.tif,senegal_36_label_roads.tif,True,0.9576744,6250000
senegal_37_0,12.985391646359378,-15.440722511437068,2500,2500,senegal_37_label_building.tif,senegal_37_label_roads.tif,True,0.955032,6250000
senegal_38_0,13.556159713791164,-15.6518383969111,2500,2500,senegal_38_label_building.tif,senegal_38_label_roads.tif,True,0.95813264,6250000
senegal_39_0,14.342542584790996,-15.798059369202177,2500,2500,senegal_39_label_building.tif,senegal_39_label_roads.tif,True,0.96336704,6250000
senegal_40_0,13.818461670060062,-15.317426449453947,2500,2500,senegal_40_label_building.tif,senegal_40_label_roads.tif,True,0.96806448,6250000
senegal_41_0,15.761819930997504,-15.465629437415975,2500,2500,senegal_41_label_building.tif,senegal_41_label_roads.tif,True,0.98894592,6250000
senegal_42_0,16.01669165295017,-15.940894545099365,2500,2500,senegal_42_label_building.tif,senegal_42_label_roads.tif,True,0.98158752,6250000
senegal_43_0,16.57824465420237,-15.796801727804407,2500,2500,senegal_43_label_building.tif,senegal_43_label_roads.tif,True,0.96830592,6250000
senegal_44_0,16.639833207083846,-15.340811961495758,2500,2500,senegal_44_label_building.tif,senegal_44_label_roads.tif,True,0.97091744,6250000
senegal_45_0,16.601943969726562,-14.674917221069336,2500,2500,,,True,0.73970016,6250000
senegal_46_0,15.86054229736328,-14.683253288269041,2500,2500,,,True,0.78123632,6250000
senegal_47_0,14.644493103027344,-14.524920463562012,2500,2500,,,True,0.60164736,6250000
