,samples
00871_n29.51_n70.87_train_s2.npy,16
00873_n29.51_p15.02_train_s2.npy,16
00874_n29.51_p27.20_train_s2.npy,16
00875_n29.51_p116.40_train_s2.npy,16
00877_n29.51_p141.08_train_s2.npy,16
00878_n29.51_p152.74_train_s2.npy,16
00880_n29.42_n50.39_train_s2.npy,15
00883_n29.42_p124.86_train_s2.npy,16
00884_n29.41_p137.76_train_s2.npy,16
00885_n29.41_p150.03_train_s2.npy,16
00887_n29.33_n56.02_train_s2.npy,16
00888_n29.33_p15.30_train_s2.npy,16
00890_n29.33_p117.96_train_s2.npy,16
00891_n29.33_p131.87_train_s2.npy,16
00893_n29.24_n73.68_train_s2.npy,16
00894_n29.24_n59.98_train_s2.npy,16
00895_n29.24_n49.69_train_s2.npy,16
00897_n29.24_p112.81_train_s2.npy,16
00898_n29.24_p124.55_train_s2.npy,16
00900_n29.24_p148.85_train_s2.npy,16
00901_n29.15_n66.93_train_s2.npy,16
00903_n29.15_p22.27_train_s2.npy,16
00904_n29.15_p112.61_train_s2.npy,16
00905_n29.15_p124.34_train_s2.npy,16
00907_n29.15_p149.24_train_s2.npy,16
00908_n29.06_n65.74_train_s2.npy,16
00910_n29.06_p19.38_train_s2.npy,16
00911_n29.06_p31.41_train_s2.npy,16
00913_n29.06_p133.69_train_s2.npy,16
00914_n29.06_p144.59_train_s2.npy,16
00915_n28.97_n67.02_train_s2.npy,16
00917_n28.97_p31.17_train_s2.npy,16
00918_n28.97_p129.57_train_s2.npy,16
00920_n28.88_n70.65_train_s2.npy,16
00921_n28.88_n56.49_train_s2.npy,14
00923_n28.88_p28.68_train_s2.npy,16
00924_n28.88_p117.45_train_s2.npy,16
00925_n28.88_p131.20_train_s2.npy,16
00927_n28.79_n131.19_train_s2.npy,16
00928_n28.79_n63.83_train_s2.npy,16
00930_n28.79_p20.97_train_s2.npy,16
00931_n28.79_p33.89_train_s2.npy,16
00933_n28.79_p136.73_train_s2.npy,16
00934_n28.79_p147.19_train_s2.npy,16
00935_n28.70_n71.15_train_s2.npy,16
00937_n28.70_n46.87_train_s2.npy,16
00938_n28.70_p25.25_train_s2.npy,16
00940_n28.70_p129.54_train_s2.npy,16
00941_n28.70_p142.35_train_s2.npy,16
00943_n28.61_n65.66_train_s2.npy,16
00944_n28.61_n53.48_train_s2.npy,16
00945_n28.61_p18.89_train_s2.npy,16
00947_n28.61_p121.45_train_s2.npy,16
00948_n28.61_p132.61_train_s2.npy,16
00950_n28.52_n73.38_train_s2.npy,16
00951_n28.52_n61.11_train_s2.npy,16
00953_n28.52_p23.47_train_s2.npy,16
00954_n28.52_p112.75_train_s2.npy,16
00955_n28.52_p125.85_train_s2.npy,14
00957_n28.52_p147.94_train_s2.npy,16
00958_n28.43_n72.30_train_s2.npy,16
00960_n28.43_n47.87_train_s2.npy,16
00961_n28.43_p25.60_train_s2.npy,16
00963_n28.43_p128.19_train_s2.npy,16
00964_n28.43_p141.37_train_s2.npy,16
00965_n28.43_p151.59_train_s2.npy,16
00967_n28.34_n55.80_train_s2.npy,16
00968_n28.34_p15.67_train_s2.npy,16
00970_n28.34_p117.46_train_s2.npy,16
00971_n28.34_p131.14_train_s2.npy,16
00973_n28.25_n131.14_train_s2.npy,14
00974_n28.25_n64.93_train_s2.npy,16
00975_n28.25_n50.95_train_s2.npy,16
00977_n28.25_p113.49_train_s2.npy,16
00978_n28.25_p125.32_train_s2.npy,16
00980_n28.25_p146.95_train_s2.npy,16
00981_n28.16_n127.15_train_s2.npy,16
00983_n28.16_n50.10_train_s2.npy,16
00984_n28.16_p23.80_train_s2.npy,16
00985_n28.16_p112.58_train_s2.npy,16
00987_n28.16_p138.57_train_s2.npy,16
00988_n28.16_p149.17_train_s2.npy,16
00990_n28.07_n52.60_train_s2.npy,16
00991_n28.07_p29.28_train_s2.npy,16
00993_n28.07_p144.56_train_s2.npy,16
00994_n27.98_n126.73_train_s2.npy,16
00995_n27.98_n62.12_train_s2.npy,16
00997_n27.98_p25.69_train_s2.npy,16
00998_n27.98_p115.34_train_s2.npy,16
01000_n27.98_p138.54_train_s2.npy,16
01001_n27.98_p148.81_train_s2.npy,16
01003_n27.89_n61.56_train_s2.npy,11
01004_n27.89_n49.77_train_s2.npy,14
01005_n27.89_p22.62_train_s2.npy,16
01007_n27.89_p123.88_train_s2.npy,16
01008_n27.89_p136.38_train_s2.npy,16
01010_n27.80_n124.18_train_s2.npy,9
01011_n27.80_n61.10_train_s2.npy,16
01013_n27.80_p23.51_train_s2.npy,16
01014_n27.80_p113.62_train_s2.npy,16
01015_n27.80_p125.10_train_s2.npy,16
01018_n27.71_n127.22_train_s2.npy,16
01019_n27.71_n64.40_train_s2.npy,16
01021_n27.71_p19.84_train_s2.npy,16
01022_n27.71_p32.22_train_s2.npy,16
01024_n27.71_p133.92_train_s2.npy,16
01025_n27.71_p145.49_train_s2.npy,16
01026_n27.62_n128.43_train_s2.npy,16
01028_n27.62_n52.99_train_s2.npy,16
01029_n27.62_p19.42_train_s2.npy,16
01031_n27.62_p123.06_train_s2.npy,16
01032_n27.62_p135.13_train_s2.npy,16
01034_n27.53_n129.64_train_s2.npy,16
01035_n27.53_n64.29_train_s2.npy,16
01036_n27.53_n51.83_train_s2.npy,16
01038_n27.53_p34.70_train_s2.npy,16
01039_n27.53_p123.97_train_s2.npy,16
01041_n27.53_p146.26_train_s2.npy,16
01042_n27.44_n126.80_train_s2.npy,16
01044_n27.44_n52.39_train_s2.npy,16
01045_n27.44_p18.27_train_s2.npy,16
01046_n27.44_p29.91_train_s2.npy,16
01048_n27.44_p131.86_train_s2.npy,16
01049_n27.44_p142.59_train_s2.npy,16
01051_n27.35_n68.13_train_s2.npy,16
01052_n27.35_n55.79_train_s2.npy,16
01054_n27.35_p27.26_train_s2.npy,16
01055_n27.35_p117.08_train_s2.npy,16
01056_n27.35_p128.92_train_s2.npy,16
01058_n27.35_p150.26_train_s2.npy,16
01059_n27.26_n73.14_train_s2.npy,15
01062_n27.26_p22.29_train_s2.npy,13
01063_n27.26_p113.58_train_s2.npy,16
01065_n27.26_p138.15_train_s2.npy,16
01066_n27.26_p148.96_train_s2.npy,16
01067_n27.17_n122.27_train_s2.npy,16
01069_n27.17_n51.57_train_s2.npy,16
01070_n27.17_p18.74_train_s2.npy,16
01072_n27.17_p123.38_train_s2.npy,16
01073_n27.17_p135.10_train_s2.npy,16
01075_n27.08_n127.42_train_s2.npy,16
01076_n27.08_n66.16_train_s2.npy,16
01077_n27.08_n52.93_train_s2.npy,16
01079_n27.08_p28.41_train_s2.npy,16
01080_n27.08_p118.13_train_s2.npy,16
01082_n27.08_p139.53_train_s2.npy,16
01083_n27.08_p149.72_train_s2.npy,16
01085_n26.99_n61.46_train_s2.npy,16
01086_n26.99_n50.27_train_s2.npy,16
01087_n26.99_p19.92_train_s2.npy,16
01089_n26.99_p121.56_train_s2.npy,16
01090_n26.99_p132.25_train_s2.npy,16
01092_n26.90_n131.43_train_s2.npy,16
01093_n26.90_n67.56_train_s2.npy,16
01095_n26.90_p16.88_train_s2.npy,16
01096_n26.90_p28.56_train_s2.npy,16
01097_n26.90_p118.03_train_s2.npy,16
01099_n26.90_p142.22_train_s2.npy,16
01100_n26.81_n130.92_train_s2.npy,16
01102_n26.81_n57.73_train_s2.npy,16
01103_n26.81_n45.35_train_s2.npy,16
01105_n26.81_p114.21_train_s2.npy,16
01106_n26.81_p126.90_train_s2.npy,16
01107_n26.81_p137.87_train_s2.npy,16
01109_n26.72_n104.16_train_s2.npy,16
01110_n26.72_n60.60_train_s2.npy,16
01112_n26.72_p22.18_train_s2.npy,16
01113_n26.72_p34.35_train_s2.npy,16
01115_n26.72_p133.93_train_s2.npy,16
01116_n26.72_p143.99_train_s2.npy,16
01117_n26.63_n130.24_train_s2.npy,16
01119_n26.63_n56.75_train_s2.npy,16
01120_n26.63_p12.62_train_s2.npy,16
01122_n26.63_p111.64_train_s2.npy,16
01123_n26.63_p125.01_train_s2.npy,16
01125_n26.63_p147.43_train_s2.npy,16
01126_n26.54_n119.68_train_s2.npy,13
01127_n26.54_n65.94_train_s2.npy,16
01129_n26.54_p17.13_train_s2.npy,16
01130_n26.54_p28.58_train_s2.npy,16
01132_n26.54_p128.52_train_s2.npy,16
01133_n26.54_p140.88_train_s2.npy,16
01135_n26.45_n69.70_train_s2.npy,16
01136_n26.45_n57.66_train_s2.npy,16
01137_n26.45_n45.51_train_s2.npy,16
01139_n26.45_p110.65_train_s2.npy,16
01140_n26.45_p123.09_train_s2.npy,16
01142_n26.45_p145.98_train_s2.npy,16
01143_n26.36_n124.29_train_s2.npy,16
01145_n26.36_n50.69_train_s2.npy,16
01146_n26.36_p19.20_train_s2.npy,16
01147_n26.36_p30.23_train_s2.npy,16
01149_n26.36_p131.71_train_s2.npy,16
01150_n26.36_p142.75_train_s2.npy,16
01152_n26.27_n65.78_train_s2.npy,16
01153_n26.27_n52.15_train_s2.npy,16
01155_n26.27_p29.31_train_s2.npy,16
01156_n26.27_p117.38_train_s2.npy,16
01157_n26.27_p129.50_train_s2.npy,16
01159_n26.27_p151.95_train_s2.npy,16
01160_n26.18_n68.55_train_s2.npy,16
01162_n26.18_p14.47_train_s2.npy,16
01163_n26.18_p25.29_train_s2.npy,16
01165_n26.18_p127.03_train_s2.npy,16
01166_n26.18_p140.55_train_s2.npy,16
01167_n26.18_p152.66_train_s2.npy,16
01169_n26.09_n57.48_train_s2.npy,16
01170_n26.09_p12.56_train_s2.npy,16
01172_n26.09_p46.28_train_s2.npy,16
01173_n26.09_p122.12_train_s2.npy,16
01175_n26.09_p146.43_train_s2.npy,16
01176_n26.00_n119.42_train_s2.npy,15
01177_n26.00_n61.33_train_s2.npy,11
01179_n26.00_p21.34_train_s2.npy,16
01180_n26.00_p34.04_train_s2.npy,16
01182_n26.00_p133.51_train_s2.npy,16
01183_n26.00_p144.71_train_s2.npy,16
01185_n25.91_n66.78_train_s2.npy,16
01186_n25.91_n53.19_train_s2.npy,16
01187_n25.91_p14.83_train_s2.npy,16
01189_n25.91_p112.32_train_s2.npy,16
01190_n25.91_p124.81_train_s2.npy,16
01192_n25.91_p148.98_train_s2.npy,16
01193_n25.82_n107.37_train_s2.npy,16
01195_n25.82_n47.57_train_s2.npy,16
01196_n25.82_p22.21_train_s2.npy,16
01197_n25.82_p35.09_train_s2.npy,16
01199_n25.82_p133.63_train_s2.npy,16
01200_n25.82_p144.31_train_s2.npy,16
01202_n25.73_n65.68_train_s2.npy,16
01203_n25.73_n52.62_train_s2.npy,16
01205_n25.73_p28.18_train_s2.npy,16
01206_n25.73_p111.77_train_s2.npy,16
01207_n25.73_p122.74_train_s2.npy,16
01209_n25.73_p145.89_train_s2.npy,16
01210_n25.64_n126.03_train_s2.npy,16
01212_n25.64_n51.68_train_s2.npy,16
01213_n25.64_p16.39_train_s2.npy,16
01215_n25.64_p114.27_train_s2.npy,16
01216_n25.64_p129.02_train_s2.npy,16
01217_n25.64_p139.98_train_s2.npy,16
01219_n25.55_n67.67_train_s2.npy,16
01220_n25.55_n53.73_train_s2.npy,16
01222_n25.55_p27.93_train_s2.npy,16
01223_n25.55_p111.98_train_s2.npy,16
01225_n25.55_p139.47_train_s2.npy,16
01226_n25.55_p151.02_train_s2.npy,16
01227_n25.46_n67.43_train_s2.npy,16
01229_n25.46_p14.58_train_s2.npy,16
01230_n25.46_p27.42_train_s2.npy,16
01233_n25.46_p135.11_train_s2.npy,16
01235_n25.37_n127.04_train_s2.npy,16
01236_n25.37_n62.30_train_s2.npy,16
01237_n25.37_n46.69_train_s2.npy,16
01239_n25.37_p43.61_train_s2.npy,16
01240_n25.37_p118.89_train_s2.npy,16
01242_n25.37_p146.14_train_s2.npy,16
01243_n25.28_n127.24_train_s2.npy,16
01245_n25.28_n50.13_train_s2.npy,16
01246_n25.28_p18.93_train_s2.npy,16
01247_n25.28_p34.63_train_s2.npy,16
01249_n25.28_p128.93_train_s2.npy,16
01250_n25.28_p139.66_train_s2.npy,16
01252_n25.19_n67.88_train_s2.npy,16
01253_n25.19_n54.37_train_s2.npy,16
01255_n25.19_p25.37_train_s2.npy,16
01256_n25.19_p44.94_train_s2.npy,16
01257_n25.19_p119.52_train_s2.npy,16
01259_n25.19_p142.76_train_s2.npy,16
01260_n25.19_p152.89_train_s2.npy,16
01262_n25.11_n53.14_train_s2.npy,16
01263_n25.10_p16.02_train_s2.npy,16
01265_n25.10_p112.38_train_s2.npy,16
01266_n25.10_p125.47_train_s2.npy,16
01267_n25.10_p137.78_train_s2.npy,16
01269_n25.02_n70.64_train_s2.npy,16
01270_n25.01_n55.08_train_s2.npy,16
01272_n25.02_p25.73_train_s2.npy,16
01273_n25.01_p45.56_train_s2.npy,16
01275_n25.02_p134.00_train_s2.npy,16
01276_n25.02_p145.70_train_s2.npy,16
01277_n24.93_n125.20_train_s2.npy,15
01279_n24.92_n50.09_train_s2.npy,16
01280_n24.93_p19.77_train_s2.npy,16
01282_n24.93_p115.00_train_s2.npy,16
01283_n24.92_p129.36_train_s2.npy,16
01285_n24.83_n132.33_train_s2.npy,16
01286_n24.83_n66.49_train_s2.npy,16
01287_n24.84_n52.92_train_s2.npy,16
01289_n24.84_p25.20_train_s2.npy,16
01290_n24.83_p42.03_train_s2.npy,16
01292_n24.83_p130.45_train_s2.npy,16
01293_n24.83_p141.73_train_s2.npy,16
01295_n24.75_n65.44_train_s2.npy,16
01296_n24.75_n50.90_train_s2.npy,16
01297_n24.75_p18.45_train_s2.npy,16
01299_n24.74_p112.33_train_s2.npy,16
01300_n24.74_p124.90_train_s2.npy,16
01302_n24.75_p146.76_train_s2.npy,16
01303_n24.65_n72.52_train_s2.npy,16
01305_n24.66_n45.33_train_s2.npy,16
01306_n24.66_p21.80_train_s2.npy,14
01307_n24.66_p34.36_train_s2.npy,16
01309_n24.66_p127.79_train_s2.npy,16
01310_n24.65_p137.98_train_s2.npy,16
01312_n24.57_n71.48_train_s2.npy,16
01313_n24.57_n56.46_train_s2.npy,16
01315_n24.56_p23.86_train_s2.npy,16
01316_n24.57_p43.22_train_s2.npy,16
01317_n24.57_p117.81_train_s2.npy,16
01319_n24.56_p143.10_train_s2.npy,16
01320_n24.48_n146.83_train_s2.npy,16
01322_n24.48_n52.56_train_s2.npy,16
01323_n24.48_p15.74_train_s2.npy,16
01325_n24.48_p45.75_train_s2.npy,16
01326_n24.48_p119.00_train_s2.npy,16
01327_n24.48_p133.61_train_s2.npy,16
01329_n24.39_n128.40_train_s2.npy,16
01330_n24.39_n65.16_train_s2.npy,16
01332_n24.39_p18.40_train_s2.npy,16
01333_n24.39_p30.73_train_s2.npy,16
01335_n24.39_p126.92_train_s2.npy,16
01336_n24.39_p139.55_train_s2.npy,16
01337_n24.39_p150.40_train_s2.npy,16
01339_n24.30_n54.17_train_s2.npy,16
01340_n24.30_n42.34_train_s2.npy,16
01342_n24.30_p42.54_train_s2.npy,16
01343_n24.30_p117.65_train_s2.npy,16
01345_n24.30_p140.72_train_s2.npy,16
01346_n24.30_p152.45_train_s2.npy,16
01347_n24.21_n68.52_train_s2.npy,16
01349_n24.21_n43.70_train_s2.npy,16
01350_n24.21_p23.40_train_s2.npy,16
01352_n24.21_p116.11_train_s2.npy,16
01353_n24.21_p129.51_train_s2.npy,16
01355_n24.21_p153.84_train_s2.npy,16
01356_n24.12_n65.71_train_s2.npy,16
01357_n24.12_n50.45_train_s2.npy,16
01359_n24.12_p26.53_train_s2.npy,16
01360_n24.12_p45.14_train_s2.npy,16
01362_n24.12_p132.26_train_s2.npy,16
01363_n24.12_p142.20_train_s2.npy,16
01365_n24.03_n69.61_train_s2.npy,16
01366_n24.03_n54.85_train_s2.npy,16
01367_n24.03_n42.55_train_s2.npy,16
01369_n24.03_p41.57_train_s2.npy,16
01370_n24.03_p117.62_train_s2.npy,16
01372_n24.03_p143.10_train_s2.npy,16
01373_n23.94_n147.90_train_s2.npy,16
01375_n23.94_n52.45_train_s2.npy,16
01376_n23.94_p13.91_train_s2.npy,16
01377_n23.94_p27.97_train_s2.npy,16
01379_n23.94_p117.53_train_s2.npy,16
01380_n23.94_p131.68_train_s2.npy,16
01382_n23.85_n147.00_train_s2.npy,15
01383_n23.85_n66.84_train_s2.npy,16
01385_n23.85_p13.02_train_s2.npy,16
01386_n23.85_p27.06_train_s2.npy,16
01387_n23.85_p44.35_train_s2.npy,16
01389_n23.85_p133.64_train_s2.npy,16
01390_n23.85_p144.44_train_s2.npy,16
01392_n23.76_n67.00_train_s2.npy,16
01393_n23.76_n52.77_train_s2.npy,16
01395_n23.76_p25.97_train_s2.npy,16
01396_n23.76_p42.46_train_s2.npy,16
01397_n23.76_p116.68_train_s2.npy,16
01399_n23.76_p142.99_train_s2.npy,16
01400_n23.67_n147.78_train_s2.npy,16
01402_n23.67_n55.86_train_s2.npy,16
01403_n23.67_n45.27_train_s2.npy,16
01405_n23.67_p33.89_train_s2.npy,16
01406_n23.67_p111.58_train_s2.npy,16
01407_n23.67_p123.35_train_s2.npy,16
01409_n23.67_p148.07_train_s2.npy,16
01410_n23.58_n127.70_train_s2.npy,16
01412_n23.58_n51.62_train_s2.npy,16
01413_n23.58_p14.17_train_s2.npy,16
01415_n23.58_p48.29_train_s2.npy,15
01416_n23.58_p122.11_train_s2.npy,16
01417_n23.58_p133.68_train_s2.npy,16
01419_n23.49_n131.51_train_s2.npy,16
01420_n23.49_n65.19_train_s2.npy,16
01422_n23.49_p13.67_train_s2.npy,16
01423_n23.49_p29.93_train_s2.npy,16
01425_n23.49_p122.60_train_s2.npy,16
01426_n23.49_p136.21_train_s2.npy,16
01427_n23.49_p147.28_train_s2.npy,16
01429_n23.40_n65.16_train_s2.npy,16
01430_n23.40_n51.45_train_s2.npy,16
01432_n23.40_p26.19_train_s2.npy,16
01433_n23.40_p43.81_train_s2.npy,16
01435_n23.40_p131.83_train_s2.npy,16
01436_n23.40_p143.87_train_s2.npy,16
01437_n23.31_n134.56_train_s2.npy,16
01439_n23.31_n51.70_train_s2.npy,16
01440_n23.31_p14.82_train_s2.npy,16
01442_n23.31_p45.44_train_s2.npy,16
01443_n23.31_p121.06_train_s2.npy,16
01445_n23.31_p146.40_train_s2.npy,16
01446_n23.22_n130.38_train_s2.npy,16
01447_n23.22_n65.75_train_s2.npy,16
01449_n23.22_p14.23_train_s2.npy,16
01450_n23.22_p28.79_train_s2.npy,16
01452_n23.22_p121.29_train_s2.npy,16
01453_n23.22_p137.32_train_s2.npy,16
01455_n23.13_n130.57_train_s2.npy,15
01456_n23.13_n65.50_train_s2.npy,16
01457_n23.13_n51.34_train_s2.npy,16
01459_n23.13_p27.50_train_s2.npy,16
01460_n23.13_p44.11_train_s2.npy,16
01462_n23.13_p134.08_train_s2.npy,16
01463_n23.13_p145.91_train_s2.npy,16
01465_n23.04_n67.71_train_s2.npy,16
01466_n23.04_n55.70_train_s2.npy,16
01467_n23.04_n45.16_train_s2.npy,16
01469_n23.04_p33.64_train_s2.npy,16
01470_n23.04_p114.68_train_s2.npy,16
01472_n23.04_p139.97_train_s2.npy,16
01473_n23.04_p153.83_train_s2.npy,16
01475_n22.95_n62.29_train_s2.npy,16
01476_n22.95_n50.20_train_s2.npy,16
01477_n22.95_p14.10_train_s2.npy,16
01479_n22.95_p44.44_train_s2.npy,16
01480_n22.95_p120.15_train_s2.npy,16
01482_n22.95_p144.93_train_s2.npy,16
01483_n22.86_n152.75_train_s2.npy,16
01485_n22.86_n56.31_train_s2.npy,16
01486_n22.86_n46.46_train_s2.npy,16
01487_n22.86_p19.16_train_s2.npy,16
01489_n22.86_p111.79_train_s2.npy,16
01490_n22.86_p124.27_train_s2.npy,16
01492_n22.86_p150.31_train_s2.npy,16
01493_n22.77_n135.41_train_s2.npy,15
01495_n22.77_n54.04_train_s2.npy,16
01496_n22.77_n42.93_train_s2.npy,16
01497_n22.77_p23.63_train_s2.npy,16
01499_n22.77_p116.31_train_s2.npy,16
01500_n22.77_p130.74_train_s2.npy,16
01502_n22.77_p152.96_train_s2.npy,16
01503_n22.68_n130.92_train_s2.npy,16
01505_n22.68_n52.73_train_s2.npy,16
01506_n22.68_n42.51_train_s2.npy,16
01507_n22.68_p25.76_train_s2.npy,16
01509_n22.68_p118.07_train_s2.npy,16
01510_n22.68_p134.33_train_s2.npy,16
01512_n22.68_p172.01_train_s2.npy,16
01513_n22.59_n121.70_train_s2.npy,16
01515_n22.59_n48.13_train_s2.npy,16
01516_n22.59_p15.72_train_s2.npy,16
01517_n22.59_p29.34_train_s2.npy,16
01519_n22.59_p122.38_train_s2.npy,16
01520_n22.59_p137.47_train_s2.npy,16
01522_n22.50_n132.40_train_s2.npy,16
01523_n22.50_n65.20_train_s2.npy,16
01525_n22.50_n40.31_train_s2.npy,16
01526_n22.50_p26.69_train_s2.npy,16
01527_n22.50_p44.00_train_s2.npy,16
01529_n22.50_p135.70_train_s2.npy,16
01530_n22.50_p145.43_train_s2.npy,16
01532_n22.41_n68.96_train_s2.npy,16
01533_n22.41_n54.87_train_s2.npy,16
01535_n22.41_p23.67_train_s2.npy,16
01536_n22.41_p44.17_train_s2.npy,16
01537_n22.41_p120.86_train_s2.npy,16
01539_n22.41_p145.25_train_s2.npy,16
01540_n22.32_n173.49_train_s2.npy,15
01542_n22.32_n61.72_train_s2.npy,16
01543_n22.32_n48.99_train_s2.npy,16
01545_n22.32_p27.34_train_s2.npy,14
01546_n22.32_p43.17_train_s2.npy,16
01547_n22.32_p119.89_train_s2.npy,16
01549_n22.32_p146.69_train_s2.npy,16
01550_n22.23_n139.33_train_s2.npy,16
01552_n22.23_n58.48_train_s2.npy,16
01553_n22.23_n45.86_train_s2.npy,16
01555_n22.23_p29.94_train_s2.npy,16
01556_n22.23_p46.06_train_s2.npy,16
01557_n22.23_p123.90_train_s2.npy,16
01559_n22.23_p150.88_train_s2.npy,16
01560_n22.14_n133.05_train_s2.npy,16
01562_n22.14_n52.24_train_s2.npy,16
01563_n22.14_n39.34_train_s2.npy,16
01565_n22.14_p44.28_train_s2.npy,16
01566_n22.14_p119.47_train_s2.npy,16
01567_n22.14_p133.05_train_s2.npy,16
01569_n22.05_n172.78_train_s2.npy,16
01570_n22.05_n123.44_train_s2.npy,16
01572_n22.05_n49.77_train_s2.npy,16
01573_n22.05_p12.26_train_s2.npy,16
01575_n22.05_p42.60_train_s2.npy,16
01576_n22.05_p117.33_train_s2.npy,16
01577_n22.05_p131.19_train_s2.npy,16
01579_n21.96_n176.27_train_s2.npy,15
01580_n21.96_n127.93_train_s2.npy,16
01582_n21.96_n49.84_train_s2.npy,16
01583_n21.96_p12.64_train_s2.npy,16
01585_n21.96_p42.39_train_s2.npy,15
01586_n21.96_p117.46_train_s2.npy,16
01587_n21.96_p131.80_train_s2.npy,16
01589_n21.87_n174.82_train_s2.npy,16
01590_n21.87_n126.12_train_s2.npy,16
01592_n21.87_n48.66_train_s2.npy,16
01593_n21.87_p15.15_train_s2.npy,16
01595_n21.87_p46.23_train_s2.npy,16
01596_n21.87_p122.53_train_s2.npy,16
01597_n21.87_p137.54_train_s2.npy,16
01599_n21.78_n135.50_train_s2.npy,16
01600_n21.78_n66.71_train_s2.npy,16
01602_n21.78_n42.33_train_s2.npy,16
01603_n21.78_p21.82_train_s2.npy,16
01605_n21.78_p119.05_train_s2.npy,16
01606_n21.78_p133.08_train_s2.npy,16
01607_n21.78_p143.91_train_s2.npy,16
01609_n21.69_n70.44_train_s2.npy,16
01610_n21.69_n56.71_train_s2.npy,16
01612_n21.69_p16.39_train_s2.npy,16
01613_n21.69_p31.38_train_s2.npy,16
01615_n21.69_p125.37_train_s2.npy,16
01616_n21.69_p141.13_train_s2.npy,16
01617_n21.69_p170.81_train_s2.npy,14
01619_n21.60_n64.51_train_s2.npy,16
01620_n21.60_n51.46_train_s2.npy,16
01622_n21.60_p22.76_train_s2.npy,16
01623_n21.60_p37.26_train_s2.npy,16
01625_n21.60_p126.75_train_s2.npy,16
01626_n21.60_p142.60_train_s2.npy,16
01627_n21.51_n174.35_train_s2.npy,16
01629_n21.51_n60.50_train_s2.npy,16
01630_n21.51_n48.82_train_s2.npy,16
01632_n21.51_p28.44_train_s2.npy,16
01633_n21.51_p44.95_train_s2.npy,16
01635_n21.51_p134.95_train_s2.npy,16
01636_n21.51_p145.77_train_s2.npy,16
01637_n21.42_n154.76_train_s2.npy,16
01639_n21.42_n52.84_train_s2.npy,16
01640_n21.42_n42.42_train_s2.npy,16
01642_n21.42_p33.06_train_s2.npy,16
01643_n21.42_p55.54_train_s2.npy,16
01645_n21.42_p138.64_train_s2.npy,16
01646_n21.42_p148.78_train_s2.npy,16
01647_n21.33_n140.69_train_s2.npy,15
01649_n21.33_n55.51_train_s2.npy,16
01650_n21.33_n45.68_train_s2.npy,16
01652_n21.33_p29.37_train_s2.npy,16
01653_n21.33_p46.54_train_s2.npy,16
01655_n21.33_p135.19_train_s2.npy,16
01657_n21.24_n161.69_train_s2.npy,16
01659_n21.24_n55.37_train_s2.npy,16
01660_n21.24_n44.29_train_s2.npy,16
01662_n21.24_p29.45_train_s2.npy,16
01663_n21.24_p47.47_train_s2.npy,16
01665_n21.24_p136.43_train_s2.npy,16
01666_n21.24_p147.04_train_s2.npy,16
01667_n21.15_n160.25_train_s2.npy,16
01669_n21.15_n55.92_train_s2.npy,16
01670_n21.15_n45.61_train_s2.npy,16
01672_n21.15_p29.24_train_s2.npy,16
01673_n21.15_p47.15_train_s2.npy,16
01675_n21.15_p135.30_train_s2.npy,16
01676_n21.15_p146.67_train_s2.npy,16
01677_n21.06_n161.80_train_s2.npy,16
01679_n21.06_n58.49_train_s2.npy,14
01680_n21.06_n46.65_train_s2.npy,16
01682_n21.06_p27.20_train_s2.npy,16
01683_n21.06_p42.32_train_s2.npy,16
01685_n21.06_p128.30_train_s2.npy,16
01686_n21.06_p144.28_train_s2.npy,16
01687_n20.97_n174.32_train_s2.npy,15
01689_n20.97_n56.05_train_s2.npy,16
01690_n20.97_n44.80_train_s2.npy,16
01692_n20.97_p30.17_train_s2.npy,16
01693_n20.97_p45.37_train_s2.npy,16
01695_n20.97_p133.42_train_s2.npy,16
01696_n20.97_p145.84_train_s2.npy,16
01697_n20.88_n159.57_train_s2.npy,16
01699_n20.88_n53.51_train_s2.npy,16
01700_n20.88_n41.11_train_s2.npy,16
01702_n20.88_p32.45_train_s2.npy,15
01703_n20.88_p47.84_train_s2.npy,16
01705_n20.88_p135.91_train_s2.npy,16
01706_n20.88_p148.80_train_s2.npy,16
01707_n20.79_n138.24_train_s2.npy,16
01709_n20.79_n50.69_train_s2.npy,16
01710_n20.79_n29.45_train_s2.npy,16
01712_n20.79_p35.41_train_s2.npy,16
01713_n20.79_p57.13_train_s2.npy,16
01715_n20.79_p137.95_train_s2.npy,16
01716_n20.79_p148.81_train_s2.npy,16
01717_n20.70_n140.57_train_s2.npy,16
01719_n20.70_n50.86_train_s2.npy,16
01720_n20.70_n40.10_train_s2.npy,16
01722_n20.70_p30.59_train_s2.npy,16
01723_n20.70_p47.98_train_s2.npy,16
01725_n20.70_p138.55_train_s2.npy,16
01726_n20.70_p150.37_train_s2.npy,15
01727_n20.61_n138.29_train_s2.npy,15
01729_n20.61_n49.10_train_s2.npy,16
01730_n20.61_p12.72_train_s2.npy,16
01732_n20.61_p38.06_train_s2.npy,16
01733_n20.61_p112.18_train_s2.npy,16
01735_n20.61_p139.15_train_s2.npy,16
01736_n20.61_p151.54_train_s2.npy,16
01737_n20.52_n132.14_train_s2.npy,16
01739_n20.52_n47.53_train_s2.npy,16
01740_n20.52_p14.24_train_s2.npy,16
01742_n20.52_p40.81_train_s2.npy,16
01743_n20.52_p112.76_train_s2.npy,16
01745_n20.52_p140.19_train_s2.npy,16
